timestamp,yaw,pitch,roll,raw accel x,raw accel y,raw accel z,raw gyro x,raw gyro y,raw gyro z,filtered accel x,filtered accel y,filtered accel z,filtered gyro x,filtered gyro y,filtered gyro z,angle out yaw,angle out pitch,angle out roll,rate out yaw,rate out pitch,rate out roll,motor 1,motor 2 ,motor 3,motor 4,mag heading,throttle,voltage
20919468,-168.31,-3.43,0.16,0.04,0,1,-0.04,-0.31,-0.6,0.03,0,1,-0.04,-0.31,-0.62,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,187.9,0,3.79
20922922,-168.32,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.62,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,188.36,0,3.82
20924111,-168.32,-3.43,0.16,0.03,0,0.99,-0.04,-0.31,-0.6,0.03,0,1,-0.04,-0.31,-0.62,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,188.36,0,3.79
20925238,-168.32,-3.43,0.16,0.03,0,0.99,0.01,-0.27,-0.6,0.03,0,1,-0.04,-0.31,-0.62,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,188.36,0,3.79
20939909,-168.33,-3.43,0.16,0.03,0,0.99,-0.04,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.62,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,188.27,0,3.79
20943497,-168.34,-3.43,0.16,0.04,0,1,0.01,-0.36,-0.6,0.03,0,1,-0.04,-0.31,-0.62,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,188.27,0,3.79
20944524,-168.35,-3.43,0.16,0.04,0,1,0.01,-0.36,-0.66,0.03,0,1,-0.04,-0.31,-0.62,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,188.27,0,3.79
20945797,-168.35,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,188.27,0,3.84
20946816,-168.35,-3.43,0.16,0.03,0,1,0.01,-0.36,-0.6,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,188.27,0,3.79
20950333,-168.36,-3.43,0.16,0.03,0,1,0.01,-0.27,-0.54,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,184.14,0,3.79
20951366,-168.36,-3.43,0.16,0.03,0,0.99,0.01,-0.27,-0.6,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,184.14,0,3.79
20952690,-168.36,-3.43,0.16,0.03,0,1,0.05,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,184.14,0,3.79
20956202,-168.37,-3.43,0.16,0.03,0,0.99,-0.04,-0.31,-0.6,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,183.07,0,3.79
20957253,-168.37,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.6,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,183.07,0,3.79
20958635,-168.38,-3.43,0.16,0.04,0,0.99,-0.04,-0.23,-0.66,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,183.07,0,3.79
20962150,-168.38,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.6,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,187.54,0,3.79
20963159,-168.38,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.6,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,187.54,0,3.79
20964538,-168.38,-3.43,0.16,0.04,0,1,-0.04,-0.31,-0.72,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,187.54,0,3.79
20968040,-168.39,-3.43,0.16,0.03,0,1,0.01,-0.27,-0.6,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,185.43,0,3.79
20969053,-168.39,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,185.43,0,3.87
20970065,-168.39,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,185.43,0,3.79
20973551,-168.4,-3.43,0.16,0.04,0,1,0.05,-0.31,-0.54,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,185.01,0,3.82
20974584,-168.4,-3.43,0.16,0.04,0,0.99,-0.04,-0.4,-0.6,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,185.01,0,3.79
20975589,-168.4,-3.43,0.16,0.04,0,0.99,-0.04,-0.31,-0.6,0.03,0,1,-0.04,-0.31,-0.6,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,185.01,0,3.79
20976606,-168.41,-3.43,0.16,0.04,0,0.99,-0.04,-0.31,-0.6,0.03,0,1,-0.04,-0.31,-0.6,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,185.01,0,3.77
20980121,-168.41,-3.43,0.16,0.03,0,1,-0.08,-0.27,-0.54,0.03,0,1,-0.04,-0.31,-0.6,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,185.01,0,3.79
20981344,-168.42,-3.43,0.16,0.04,0,1,-0.08,-0.36,-0.6,0.03,0,1,-0.04,-0.31,-0.6,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,185.01,0,3.79
21009788,-168.47,-3.43,0.16,0.04,0,0.99,0.01,-0.36,-0.66,0.03,0,1,-0.04,-0.31,-0.6,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,185.01,0,3.8
21013195,-168.48,-3.43,0.16,0.04,0,0.99,0.01,-0.27,-0.72,0.03,0,1,-0.04,-0.31,-0.6,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,185.01,0,3.79
21064400,-168.5,-3.43,0.16,0.03,0,0.99,-0.04,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.6,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,187.22,0,3.79
21069531,-168.59,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.6,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.93,1000,1005.41,182.73,0,3.8
21072828,-168.6,-3.43,0.16,0.04,0,0.99,-0.04,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.6,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.93,1000,1005.41,182.73,0,3.79
21077897,-168.61,-3.43,0.16,0.04,0,0.99,-0.08,-0.27,-0.66,0.03,0,1,-0.04,-0.31,-0.6,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.93,1000,1005.41,187.71,0,3.78
21081532,-168.61,-3.43,0.16,0.03,0,0.99,-0.08,-0.27,-0.72,0.03,0,1,-0.04,-0.31,-0.6,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.93,1000,1005.41,187.7,0,3.79
21084777,-168.62,-3.43,0.16,0.03,0,0.99,-0.04,-0.31,-0.72,0.03,0,1,-0.04,-0.31,-0.6,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.93,1000,1005.41,187.7,0,3.79
21088331,-168.62,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.6,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.93,1000,1005.41,186.87,0,3.79
21089362,-168.62,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.6,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.93,1000,1005.41,186.87,0,3.79
21090386,-168.63,-3.43,0.16,0.04,0,1,0.01,-0.27,-0.66,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.93,1000,1005.41,186.87,0,3.79
21093844,-168.63,-3.43,0.16,0.03,0,0.99,-0.04,-0.31,-0.6,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.93,1000,1005.41,187.96,0,3.79
21094860,-168.63,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.93,1000,1005.41,187.96,0,3.79
21095871,-168.63,-3.43,0.16,0.03,0,1,0.01,-0.36,-0.66,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.93,1000,1005.41,187.96,0,3.79
21096856,-168.63,-3.43,0.16,0.03,0,1,-0.04,-0.4,-0.66,0.03,0,1,-0.04,-0.31,-0.61,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,187.96,0,3.79
21100387,-168.64,-3.43,0.16,0.04,0,1,-0.04,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.62,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.41,189.24,0,3.79
21101694,-168.64,-3.43,0.16,0.03,0,1,0.05,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.62,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,189.24,0,3.79
21102704,-168.64,-3.43,0.16,0.03,0,1,0.01,-0.36,-0.66,0.03,0,1,-0.04,-0.31,-0.62,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,189.24,0,3.81
21106547,-168.64,-3.43,0.16,0.04,0,1,-0.04,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.62,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,192.29,0,3.79
21107656,-168.64,-3.43,0.16,0.04,0,1,-0.04,-0.31,-0.6,0.03,0,1,-0.04,-0.31,-0.62,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,192.29,0,3.79
21108652,-168.64,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.63,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,192.29,0,3.79
21112324,-168.64,-3.43,0.16,0.04,0,1,-0.08,-0.36,-0.66,0.03,0,1,-0.04,-0.31,-0.63,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,192.29,0,3.79
21115746,-168.65,-3.43,0.16,0.04,0,1,-0.04,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.63,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,192.29,0,3.79
21120747,-168.65,-3.43,0.16,0.03,0,1,-0.08,-0.36,-0.66,0.03,0,1,-0.04,-0.31,-0.63,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,187.27,0,3.79
21124058,-168.66,-3.43,0.16,0.03,0,0.99,0.01,-0.36,-0.6,0.03,0,1,-0.04,-0.31,-0.63,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,187.27,0,3.79
21129126,-168.67,-3.43,0.16,0.03,0,1,0.01,-0.27,-0.66,0.03,0,1,-0.04,-0.31,-0.63,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,182.98,0,3.8
21130330,-168.67,-3.43,0.16,0.03,0,1,0.05,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.64,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,182.98,0,3.75
21144853,-168.68,-3.43,0.16,0.04,0,0.99,-0.04,-0.23,-0.6,0.03,0,1,-0.04,-0.31,-0.64,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,186.38,0,3.79
21148442,-168.7,-3.43,0.16,0.04,0,1,0.01,-0.27,-0.66,0.03,0,1,-0.04,-0.31,-0.64,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,187.85,0,3.8
21149477,-168.7,-3.43,0.16,0.04,0,1,0.01,-0.36,-0.66,0.03,0,1,-0.04,-0.31,-0.64,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,187.85,0,3.79
21150469,-168.7,-3.43,0.16,0.04,0,1,0.01,-0.36,-0.66,0.03,0,1,-0.04,-0.31,-0.64,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,187.85,0,3.67
21153920,-168.71,-3.43,0.16,0.03,0,1,-0.04,-0.23,-0.6,0.03,0,1,-0.04,-0.31,-0.64,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,187.94,0,3.79
21154992,-168.71,-3.43,0.16,0.04,0,0.99,0.05,-0.31,-0.66,0.03,0,1,-0.04,-0.31,-0.64,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,187.94,0,3.79
21155980,-168.71,-3.43,0.16,0.04,0,0.99,0.01,-0.27,-0.66,0.03,0,1,-0.04,-0.31,-0.64,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,187.94,0,3.8
21159492,-168.71,-3.43,0.16,0.04,0,0.99,-0.04,-0.31,-0.66,0.03,0,1,-0.03,-0.31,-0.65,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,187.33,0,3.79
21160522,-168.71,-3.43,0.16,0.04,0,0.99,-0.04,-0.31,-0.66,0.03,0,1,-0.03,-0.31,-0.65,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,187.33,0,3.79
21161840,-168.72,-3.43,0.16,0.04,0.01,0.99,-0.08,-0.36,-0.72,0.03,0,1,-0.03,-0.31,-0.65,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,187.33,0,3.79
21162858,-168.72,-3.43,0.16,0.04,0,0.99,-0.08,-0.27,-0.72,0.03,0,1,-0.03,-0.31,-0.65,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,187.33,0,3.79
21166418,-168.72,-3.43,0.16,0.04,0,0.99,-0.08,-0.36,-0.66,0.03,0,1,-0.03,-0.31,-0.65,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,186.44,0,3.79
21167480,-168.73,-3.43,0.16,0.04,0,0.99,-0.04,-0.31,-0.66,0.03,0,1,-0.03,-0.31,-0.65,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,186.44,0,3.79
21168761,-168.73,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.66,0.03,0,1,-0.03,-0.31,-0.65,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,186.44,0,3.79
21172272,-168.73,-3.43,0.16,0.03,0,0.99,0.01,-0.27,-0.66,0.03,0,1,-0.03,-0.31,-0.65,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,189.65,0,3.79
21173307,-168.73,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.72,0.03,0,1,-0.03,-0.31,-0.65,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,189.65,0,3.79
21174681,-168.73,-3.43,0.16,0.03,0,1,0.01,-0.36,-0.66,0.03,0,1,-0.03,-0.31,-0.65,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,189.65,0,3.75
21178183,-168.74,-3.43,0.16,0.03,0,1,-0.08,-0.36,-0.66,0.03,0,1,-0.03,-0.31,-0.65,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,189.23,0,3.79
21179212,-168.74,-3.43,0.16,0.03,0,1,-0.08,-0.27,-0.66,0.03,0,1,-0.03,-0.31,-0.65,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,189.23,0,3.79
21180233,-168.74,-3.43,0.16,0.04,0,1,0.01,-0.27,-0.66,0.03,0,1,-0.03,-0.31,-0.65,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,189.23,0,3.79
21183703,-168.74,-3.43,0.16,0.04,0,0.99,-0.04,-0.23,-0.66,0.03,0,1,-0.03,-0.31,-0.65,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,190.4,0,3.79
21184717,-168.74,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.6,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,190.4,0,3.79
21185728,-168.74,-3.43,0.16,0.03,0,1,0.01,-0.27,-0.66,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,190.4,0,3.79
21186723,-168.74,-3.43,0.16,0.03,0,1,0.05,-0.31,-0.66,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,190.4,0,3.79
21190217,-168.75,-3.43,0.16,0.04,0,1,-0.08,-0.36,-0.6,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,184.8,0,3.79
21191465,-168.75,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.6,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,184.8,0,3.79
21192466,-168.76,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.66,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,184.8,0,3.79
21195948,-168.76,-3.43,0.16,0.03,0,0.99,0.01,-0.36,-0.66,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,186.5,0,3.79
21196979,-168.76,-3.43,0.16,0.03,0,1,-0.04,-0.4,-0.66,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,186.5,0,3.79
21198363,-168.77,-3.43,0.16,0.03,0,1,-0.08,-0.27,-0.66,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,186.5,0,3.79
21201842,-168.77,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.6,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.42,186.5,0,3.79
21202872,-168.77,-3.43,0.16,0.03,0,1,-0.08,-0.27,-0.6,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.43,186.5,0,3.79
21203881,-168.77,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.6,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.43,186.5,0,3.79
21207446,-168.78,-3.43,0.16,0.04,0,1,-0.04,-0.31,-0.6,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.43,186.47,0,3.83
21208487,-168.78,-3.43,0.16,0.04,0,0.99,-0.04,-0.31,-0.6,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.43,186.47,0,3.79
21209498,-168.78,-3.43,0.16,0.04,0,0.99,0.01,-0.27,-0.6,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.43,186.47,0,3.79
21210524,-168.78,-3.43,0.16,0.04,0,1,0.01,-0.27,-0.66,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.43,186.47,0,3.79
21214214,-168.79,-3.43,0.16,0.04,0,1,-0.04,-0.31,-0.66,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.43,184.94,0,3.79
21217698,-168.8,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.66,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.43,184.94,0,3.79
21222721,-168.81,-3.43,0.16,0.03,0,0.99,-0.04,-0.31,-0.66,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.43,186.62,0,3.79
21226069,-168.81,-3.43,0.16,0.03,0,1,-0.04,-0.31,-0.66,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.43,186.62,0,3.79
21231418,-168.82,-3.43,0.16,0.03,0,0.99,-0.04,-0.4,-0.6,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.43,188.35,0,3.79
21232486,-168.82,-3.43,0.16,0.03,0,1,-0.04,-0.4,-0.6,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.43,188.35,0,3.79
21247008,-168.82,-3.43,0.16,0.03,0,1,-0.08,-0.27,-0.66,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.43,186.79,0,3.79
21250603,-168.84,-3.43,0.16,0.04,0,1,-0.04,-0.31,-0.6,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.43,187.36,0,3.8
21251654,-168.85,-3.43,0.16,0.04,0,1,-0.04,-0.31,-0.66,0.03,0,1,-0.03,-0.31,-0.66,0,0.98,-0.52,0.1,3.36,-2.08,1000,1020.92,1000,1005.43,187.36,0,3.79
