9050908,-45.27,-1.03,-0.65,-0.01,-0.02,0.99,-0.22,-0.33,-0.22,0.01,-0.02,0.99,0.01,-0.02,-0.06,0,0,0,0,0,0,0,0,0,0,278.25,0,3.66
9054266,-45.29,-1.03,-0.65,-0.01,-0.02,0.99,0.21,0.03,-0.16,0.01,-0.02,0.99,0.01,-0.01,-0.06,0.1,0.64,0.59,0.41,2.44,2.3,1000,1000,1000,1020.18,278.25,0,3.65
9097826,-45.59,-1.02,-0.66,-0.01,-0.01,0.99,0.39,0.22,0.2,0.01,-0.02,0.99,0.01,0,-0.06,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.17,278.82,0,3.66
9102190,-45.61,-1.02,-0.66,-0.01,-0.01,0.99,0.02,-0.09,0.63,0.01,-0.02,0.99,0.02,0,-0.04,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.17,278.82,0,3.65
9145968,-45.73,-1.02,-0.66,0,-0.01,0.99,-0.47,-0.39,-0.29,0.01,-0.02,0.99,0.01,-0.02,-0.05,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.17,277.46,0,3.69
9151014,-45.95,-1.01,-0.66,-0.01,-0.02,0.99,0.14,0.15,-0.04,0.01,-0.02,0.99,0.01,-0.01,-0.05,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.16,278.28,0,3.66
9154253,-45.97,-1.01,-0.66,0,-0.02,0.99,-0.16,-0.27,0.45,0.01,-0.02,0.99,0.02,-0.02,-0.03,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.16,278.28,0,3.65
9157755,-46,-1.01,-0.66,-0.01,-0.02,0.99,-0.16,0.28,1,0.01,-0.02,0.99,0.01,-0.02,-0.01,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.16,275.58,0,3.65
9158691,-46.01,-1.01,-0.66,-0.01,-0.01,0.99,0.14,-0.21,-0.04,0.01,-0.02,0.99,0.01,-0.02,-0.01,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,275.58,0,3.65
9159631,-46.01,-1.01,-0.66,0,-0.01,0.99,-0.1,-0.15,1.12,0.01,-0.02,0.99,0.01,-0.02,0.02,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,275.58,0,3.66
9160530,-46.02,-1.01,-0.66,0,-0.02,0.99,-0.28,-0.21,-0.65,0.01,-0.02,0.99,0.01,-0.03,0,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,275.58,0,3.72
9163903,-46.04,-1.01,-0.66,-0.01,-0.02,1,0.02,0.15,0.63,0.01,-0.02,0.99,0.01,-0.02,0.02,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,277.37,0,3.65
9164891,-46.05,-1.01,-0.66,-0.01,-0.02,0.99,0.14,0.22,0.08,0.01,-0.02,0.99,0.01,-0.02,0.02,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,277.37,0,3.65
9165835,-46.06,-1.01,-0.66,-0.01,-0.01,0.99,0.08,0.15,-0.22,0.01,-0.02,0.99,0.01,-0.01,0.01,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,277.37,0,3.64
9166832,-46.06,-1.01,-0.66,-0.01,-0.01,0.99,-0.1,0.09,-0.59,0.01,-0.02,0.99,0,-0.01,0,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,277.37,0,3.65
9170408,-46.09,-1.01,-0.66,-0.01,-0.01,0.99,0.33,0.03,0.32,0.01,-0.02,0.99,0.01,-0.01,0.01,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,277.5,0,3.65
9171388,-46.09,-1.01,-0.66,0,-0.01,0.99,-0.1,-0.03,0.69,0.01,-0.02,0.99,0.01,-0.01,0.03,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,277.5,0,3.65
9172339,-46.1,-1.01,-0.66,0,-0.01,0.99,0.27,0.09,-0.16,0.01,-0.02,0.99,0.01,0,0.02,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,277.5,0,3.65
9175680,-46.12,-1.01,-0.66,-0.01,-0.02,0.99,0.14,0.03,-0.47,0.01,-0.02,0.99,0.01,0,0.01,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,278.21,0,3.65
9176679,-46.13,-1.01,-0.66,-0.01,-0.01,1,0.08,-0.03,-0.65,0.01,-0.02,0.99,0.01,0,-0.01,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,278.21,0,3.65
9177648,-46.14,-1.01,-0.66,-0.01,-0.02,0.99,-0.16,-0.09,0.14,0.01,-0.02,0.99,0.01,0,0,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,278.21,0,3.65
9178609,-46.14,-1.01,-0.66,-0.01,-0.01,0.99,-0.04,0.09,0.26,0.01,-0.02,0.99,0.01,0,0,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,278.21,0,3.65
9181981,-46.16,-1.01,-0.66,0,-0.01,0.99,-0.16,-0.03,-0.1,0.01,-0.02,0.99,0.01,0,0,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,278.27,0,3.65
9182958,-46.17,-1.01,-0.66,-0.01,-0.02,0.99,0.27,-0.09,-0.16,0.01,-0.02,0.99,0.01,0,0,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,278.27,0,3.65
9183909,-46.18,-1.01,-0.66,-0.01,-0.01,0.99,-0.16,-0.15,-0.16,0.01,-0.02,0.99,0.01,-0.01,-0.01,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,278.27,0,3.66
9184856,-46.18,-1.01,-0.66,0,-0.02,0.99,0.14,0.15,-0.22,0.01,-0.02,0.99,0.01,0,-0.01,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,278.27,0,3.65
9188194,-46.21,-1.01,-0.66,-0.01,-0.02,0.99,-0.16,-0.15,-0.16,0.01,-0.02,0.99,0.01,-0.01,-0.02,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,275.74,0,3.65
9189179,-46.21,-1.01,-0.66,-0.01,-0.01,0.99,0.21,0.15,0.81,0.01,-0.02,0.99,0.01,0,0,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,275.74,0,3.65
9190141,-46.22,-1.01,-0.66,-0.01,-0.01,1,0.02,-0.21,-0.53,0.01,-0.02,0.99,0.02,0,-0.01,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,275.74,0,3.66
9193486,-46.24,-1.01,-0.66,-0.01,-0.01,0.99,0.14,-0.15,-0.29,0.01,-0.02,0.99,0.02,0,-0.02,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,276.76,0,3.65
9194460,-46.25,-1.01,-0.66,-0.01,-0.02,0.99,0.02,0.15,-0.53,0.01,-0.02,0.99,0.02,0,-0.03,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,276.76,0,3.66
9195410,-46.26,-1.01,-0.66,-0.01,-0.01,0.99,-0.04,-0.27,0.08,0.01,-0.02,0.99,0.02,-0.01,-0.03,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,276.76,0,3.63
9196396,-46.27,-1.01,-0.66,-0.01,-0.02,0.99,-0.04,-0.15,0.81,0.01,-0.02,0.99,0.02,-0.01,-0.01,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,276.76,0,3.65
9200003,-46.29,-1.01,-0.66,-0.01,-0.02,1,0.02,-0.03,-0.59,0.01,-0.02,0.99,0.02,-0.01,-0.02,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,276.76,0,3.65
9203352,-46.31,-1,-0.66,-0.01,-0.01,0.99,-0.04,0.15,-0.16,0.01,-0.02,0.99,0.02,-0.01,-0.02,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,276.76,0,3.64
9208306,-46.34,-1,-0.66,-0.01,-0.01,0.99,0.21,-0.33,0.02,0,-0.02,0.99,0.03,-0.01,-0.02,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,277.28,0,3.65
9211523,-46.36,-1,-0.66,0,-0.02,0.99,0.14,0.28,-0.41,0,-0.02,0.99,0.03,0,-0.03,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,277.28,0,3.65
9216511,-46.4,-1,-0.66,-0.01,-0.02,0.99,-0.04,0.15,0.2,0.01,-0.02,0.99,0.02,0,-0.03,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.14,278.05,0,3.65
9217452,-46.41,-1,-0.66,-0.01,-0.01,0.99,0.02,0.09,0.14,0,-0.02,0.99,0.02,0,-0.02,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.14,278.05,0,3.65
9225800,-46.43,-1,-0.66,-0.01,-0.02,0.99,-0.04,0.03,-0.16,0,-0.02,0.99,0.02,0,-0.03,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.14,277.41,0,3.65
9229664,-46.49,-1,-0.66,-0.01,-0.02,0.99,-0.22,0.22,-0.53,0,-0.02,0.99,0.01,0,-0.04,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,278.97,0,3.66
9230850,-46.5,-1,-0.66,-0.01,-0.02,1,0.08,0.03,-0.16,0,-0.02,0.99,0.01,0,-0.04,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,278.97,0,3.65
9231824,-46.5,-1,-0.66,-0.01,-0.01,0.99,0.21,0.15,0.45,0,-0.02,0.99,0.01,0.01,-0.03,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.14,278.97,0,3.65
9235203,-46.52,-1,-0.66,-0.01,-0.02,0.99,-0.34,-0.03,-1.02,0,-0.02,0.99,0,0,-0.06,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,278.37,0,3.67
9236172,-46.53,-1,-0.66,-0.01,-0.01,0.99,-0.1,-0.21,-0.77,0,-0.02,0.99,0.01,0,-0.07,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,278.37,0,3.65
9237105,-46.54,-1,-0.66,-0.01,-0.01,0.99,-0.16,-0.03,-0.83,0,-0.02,0.99,0,0,-0.09,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.16,278.37,0,3.56
9240441,-46.56,-1,-0.66,-0.01,-0.01,0.99,0.08,-0.15,-0.71,0,-0.02,0.99,0.01,-0.01,-0.11,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.16,278.42,0,3.66
9241385,-46.57,-1,-0.66,-0.01,-0.01,0.99,-0.04,0.28,0.69,0,-0.02,0.99,0,0,-0.09,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.16,278.42,0,3.65
9242323,-46.57,-1,-0.66,-0.01,-0.02,0.99,0.02,-0.27,-0.65,0,-0.02,0.99,0.01,-0.01,-0.1,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.16,278.42,0,3.65
9243218,-46.58,-1,-0.66,0,-0.02,0.99,-0.1,0.03,-0.35,0,-0.02,0.99,0.01,-0.01,-0.11,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.16,278.42,0,3.76
9246535,-46.6,-1,-0.66,0,-0.02,0.99,-0.04,0.09,-0.16,0,-0.02,0.99,0,-0.01,-0.11,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.16,278.36,0,3.65
9247505,-46.61,-1,-0.66,-0.01,-0.01,0.99,0.02,0.28,-0.29,0,-0.02,0.99,0,0,-0.11,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.16,278.36,0,3.65
9248445,-46.61,-1,-0.66,-0.01,-0.02,0.99,-0.1,-0.15,0.14,0,-0.02,0.99,0,0,-0.11,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.16,278.36,0,3.65
9249386,-46.62,-1,-0.66,-0.01,-0.01,1,-0.04,-0.21,0.45,0,-0.02,0.99,0,-0.01,-0.09,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.16,278.36,0,3.65
9252698,-46.64,-1,-0.66,-0.01,-0.02,0.99,0.02,-0.15,0.81,0,-0.02,0.99,0.01,-0.01,-0.07,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,278.23,0,3.65
9253670,-46.65,-1,-0.66,-0.01,-0.01,0.99,-0.1,-0.03,0.14,0,-0.02,0.99,0,-0.01,-0.07,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,278.23,0,3.65
9281438,-46.84,-0.99,-0.66,-0.01,-0.02,0.99,-0.16,-0.21,0.26,0,-0.02,0.99,0,-0.02,-0.06,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,277.21,0,3.66
9282353,-46.85,-0.99,-0.66,-0.01,-0.02,0.99,-0.16,-0.33,0.39,0,-0.02,0.99,0.01,-0.03,-0.05,0.1,0.64,0.59,0.41,2.43,2.3,1000,1000,1000,1020.15,277.21,0,3.65
