timestamp,yaw,pitch,roll,raw accel x,raw accel y,raw accel z,raw gyro x,raw gyro y,raw gyro z,filtered accel x,filtered accel y,filtered accel z,filtered gyro x,filtered gyro y,filtered gyro z,angle out yaw,angle out pitch,angle out roll,rate out yaw,rate out pitch,rate out roll,motor 1,motor 2 ,motor 3,motor 4,mag heading,throttle,voltage
36588411,22.09,-0.89,2.32,0.04,0.02,1,0.02,-0.03,0,0.01,0.04,1,0.02,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.15,1001.75,1000,23.3,0,3.9
36589627,22.09,-0.89,2.32,0.04,0.02,1,-0.04,0.03,-0.06,0.01,0.04,1,0.02,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.15,1001.75,1000,23.3,0,3.9
36590819,22.09,-0.89,2.32,0.04,0.02,1,-0.1,0.03,0,0.01,0.04,1,0.02,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.15,1001.75,1000,23.3,0,3.91
36592239,22.09,-0.89,2.32,0.04,0.02,1,0.02,0.03,0.06,0.01,0.04,1,0.02,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.15,1001.75,1000,23.3,0,3.8
36597454,22.09,-0.89,2.32,0.04,0.02,1,0.08,-0.03,-0.06,0.01,0.04,1,0.02,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.15,1001.75,1000,22.52,0,3.84
36600688,22.09,-0.89,2.32,0.04,0.02,1,0.02,-0.09,0,0.01,0.04,1,0.02,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.15,1001.75,1000,22.52,0,3.84
36605732,22.09,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,0,0.01,0.04,1,0.02,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.15,1001.75,1000,22.17,0,3.9
36609014,22.09,-0.89,2.32,0.04,0.02,1,0.02,0.03,0,0.01,0.04,1,0.02,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.15,1001.74,1000,22.17,0,3.9
36612576,22.08,-0.89,2.32,0.04,0.02,1,0.02,0.03,-0.12,0.01,0.04,1,0.02,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.15,1001.74,1000,19.76,0,3.9
36624828,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.06,0.01,0.04,1,0.02,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.15,1001.74,1000,19.76,0,3.91
36628412,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.12,0.01,0.04,1,0.02,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.15,1001.74,1000,22.88,0,3.91
36629543,22.08,-0.89,2.32,0.04,0.02,1,0.08,0.03,-0.12,0.01,0.04,1,0.02,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.15,1001.74,1000,22.88,0,3.9
36633306,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.06,0.01,0.04,1,0.02,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.16,1001.74,1000,21.71,0,3.91
36634497,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.06,0.01,0.04,1,0.02,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.16,1001.74,1000,21.71,0,3.91
36636025,22.08,-0.89,2.32,0.04,0.02,1,0.02,0.03,-0.06,0.01,0.04,1,0.02,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.16,1001.74,1000,21.71,0,3.91
36639501,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,0,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.16,1001.74,1000,22.22,0,3.91
36640915,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.09,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.16,1001.74,1000,22.22,0,3.9
36642075,22.08,-0.89,2.32,0.04,0.01,1,-0.04,-0.03,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.16,1001.74,1000,22.22,0,3.9
36645539,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.16,1001.74,1000,23.5,0,3.9
36646871,22.08,-0.89,2.32,0.04,0.02,1,0.08,0.03,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.16,1001.74,1000,23.5,0,3.87
36675106,22.09,-0.89,2.32,0.04,0.02,1,0.08,-0.03,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.16,1001.74,1000,23.5,0,3.92
36676394,22.09,-0.89,2.32,0.04,0.02,1,0.02,0.03,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.16,1001.74,1000,23.5,0,3.9
36678524,22.09,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.16,1001.73,1000,23.5,0,3.91
36692762,22.09,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.16,1001.73,1000,21.71,0,3.91
36706995,22.08,-0.89,2.32,0.04,0.02,1,0.08,0.03,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.16,1001.73,1000,20.88,0,3.85
36713944,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.16,1001.73,1000,22.61,0,3.91
36729965,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,0,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.17,1001.73,1000,22.41,0,3.91
36735112,22.09,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.17,1001.73,1000,23.33,0,3.91
36738384,22.09,-0.89,2.32,0.04,0.01,1,0.02,-0.09,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.17,1001.73,1000,23.33,0,3.88
36742006,22.09,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,-0.12,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.17,1001.73,1000,20.41,0,3.91
36743701,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.12,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.17,1001.73,1000,20.41,0,3.89
36745025,22.08,-0.89,2.32,0.04,0.02,1,0.02,0.03,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.17,1001.73,1000,20.41,0,3.91
36748497,22.08,-0.89,2.32,0.04,0.02,1,0.08,-0.09,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.17,1001.73,1000,22.4,0,3.91
36749697,22.08,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.17,1001.73,1000,22.4,0,3.9
36750858,22.08,-0.89,2.32,0.04,0.02,1,-0.04,0.03,-0.12,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.17,1001.73,1000,22.4,0,3.89
36751992,22.08,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.17,1001.73,1000,22.4,0,3.9
36755423,22.08,-0.89,2.32,0.04,0.02,1,0.02,0.03,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.17,1001.73,1000,22.23,0,3.9
36756612,22.08,-0.89,2.32,0.04,0.02,1,0.02,0.03,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.17,1001.72,1000,22.23,0,3.9
36757783,22.08,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,0,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.17,1001.72,1000,22.23,0,3.9
36758950,22.08,-0.89,2.32,0.04,0.02,1,0.08,-0.03,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.17,1001.72,1000,22.23,0,3.91
36762386,22.08,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,-0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.18,1001.72,1000,19.9,0,3.91
36763576,22.08,-0.89,2.32,0.04,0.02,1,0.08,-0.09,0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.18,1001.72,1000,19.9,0,3.9
36764720,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,0,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.18,1001.72,1000,19.9,0,3.9
36768255,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,0,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.18,1001.72,1000,21.83,0,3.91
36769461,22.08,-0.89,2.32,0.04,0.02,1,0.02,0.03,0.06,0.01,0.04,1,0.03,-0.02,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.18,1001.72,1000,21.83,0,3.9
36770596,22.08,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.18,1001.72,1000,21.83,0,3.9
36771791,22.08,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.18,1001.72,1000,21.83,0,3.9
36775269,22.08,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.18,1001.72,1000,22.82,0,3.81
36776471,22.08,-0.89,2.32,0.04,0.02,1,0.02,0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.18,1001.72,1000,22.82,0,3.9
36777617,22.08,-0.89,2.32,0.03,0.02,1,0.08,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.18,1001.72,1000,22.82,0,3.9
36781090,22.08,-0.89,2.32,0.04,0.02,1,0.02,0.03,-0.12,0.01,0.04,1,0.03,-0.01,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.18,1001.72,1000,22.13,0,3.91
36782307,22.08,-0.89,2.32,0.04,0.02,1,0.08,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.08,0,0.62,-0.82,-0.09,2.39,-2.92,1000,1021.18,1001.72,1000,22.13,0,3.9
36783433,22.08,-0.89,2.32,0.04,0.02,1,0.08,0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.08,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.18,1001.71,1000,22.13,0,3.91
36786856,22.08,-0.89,2.32,0.04,0.02,1,0.08,-0.03,0,0.01,0.04,1,0.03,-0.01,-0.08,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.19,1001.71,1000,22.13,0,3.92
36788068,22.08,-0.89,2.32,0.04,0.02,1,0.02,0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.08,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.19,1001.71,1000,22.13,0,3.91
36789235,22.08,-0.89,2.32,0.04,0.02,1,0.08,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.08,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.19,1001.71,1000,22.13,0,3.9
36792665,22.08,-0.89,2.32,0.04,0.02,1,0.08,0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.08,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.19,1001.71,1000,20.53,0,3.9
36793882,22.08,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,0.06,0.01,0.04,1,0.03,-0.01,-0.08,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.19,1001.71,1000,20.53,0,3.9
36795053,22.08,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.08,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.19,1001.71,1000,20.53,0,3.9
36798506,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,0,0.01,0.04,1,0.03,-0.01,-0.08,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.19,1001.71,1000,21.63,0,3.9
36799759,22.08,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.08,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.19,1001.71,1000,21.63,0,3.9
36800961,22.08,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.08,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.19,1001.71,1000,21.63,0,3.9
36804428,22.08,-0.89,2.32,0.04,0.02,1,0.08,0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.19,1001.71,1000,22.75,0,3.91
36805692,22.08,-0.89,2.32,0.03,0.02,1,-0.04,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.19,1001.71,1000,22.75,0,3.9
36807097,22.08,-0.89,2.32,0.03,0.02,1,0.02,0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.19,1001.71,1000,22.75,0,3.9
36812359,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.19,1001.71,1000,23.53,0,3.91
36815578,22.08,-0.89,2.32,0.04,0.02,1,0.08,0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.2,1001.7,1000,23.53,0,3.9
36831654,22.08,-0.89,2.32,0.04,0.01,1,-0.04,-0.03,0,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.2,1001.7,1000,23.12,0,3.91
36836929,22.08,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,0,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.2,1001.7,1000,22.87,0,3.91
36840442,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.2,1001.7,1000,23.09,0,3.91
36841575,22.08,-0.89,2.32,0.04,0.02,1,0.08,0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.2,1001.7,1000,23.09,0,3.9
36842727,22.08,-0.89,2.32,0.04,0.02,1,0.08,0.03,-0.12,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.2,1001.7,1000,23.09,0,3.88
36846320,22.08,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.2,1001.7,1000,23.09,0,3.9
36847503,22.08,-0.89,2.32,0.04,0.02,1,0.08,0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.2,1001.7,1000,23.09,0,3.91
36848649,22.08,-0.89,2.32,0.04,0.02,1,0.08,-0.03,0,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.2,1001.7,1000,23.09,0,3.9
36852329,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.2,1001.7,1000,20.96,0,3.9
36853505,22.08,-0.89,2.32,0.04,0.02,1,-0.04,-0.09,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.2,1001.7,1000,20.96,0,3.9
36854987,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.2,1001.7,1000,20.96,0,3.9
36858463,22.08,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.21,1001.7,1000,23.3,0,3.91
36859945,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.09,0,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.21,1001.69,1000,23.3,0,3.9
36861128,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.09,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.21,1001.69,1000,23.3,0,3.9
36864706,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.21,1001.69,1000,21.68,0,3.91
36865908,22.08,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.21,1001.69,1000,21.68,0,3.92
36867070,22.08,-0.89,2.32,0.04,0.02,1,-0.04,-0.03,0,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.21,1001.69,1000,21.68,0,3.9
36870558,22.08,-0.89,2.32,0.04,0.02,1,0.08,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.21,1001.69,1000,21.65,0,3.91
36871727,22.08,-0.89,2.32,0.04,0.02,1,0.02,0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.21,1001.69,1000,21.65,0,3.9
36872948,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.12,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.21,1001.69,1000,21.65,0,3.9
36876447,22.08,-0.89,2.32,0.04,0.02,1,0.02,0.03,0,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.21,1001.69,1000,20.15,0,3.88
36877681,22.08,-0.89,2.32,0.04,0.02,1,0.08,0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.21,1001.69,1000,20.15,0,3.91
36878889,22.08,-0.89,2.32,0.04,0.02,1,0.08,0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.21,1001.69,1000,20.15,0,3.91
36880057,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,0,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.21,1001.69,1000,20.15,0,3.88
36883526,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.21,1001.69,1000,21.31,0,3.94
36884739,22.08,-0.89,2.32,0.04,0.02,1,0.02,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.21,1001.69,1000,21.31,0,3.9
36885951,22.07,-0.89,2.32,0.03,0.02,1,0.02,-0.03,-0.06,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.21,1001.69,1000,21.31,0,3.9
36889441,22.07,-0.89,2.32,0.03,0.02,1,0.02,0.03,0,0.01,0.04,1,0.03,-0.01,-0.07,0,0.62,-0.82,-0.1,2.39,-2.92,1000,1021.21,1001.69,1000,20.92,0,3.91
